"Global_x","Global_y","pop_ID"
1135.80896,2565.303467,"Tumor B"
1111.537964,2541.20874,"Tumor B"
1018.492981,3048.084473,"Tumor B"
1252.29126,3052.990234,"Tumor B"
1136.566406,3033.335693,"Tumor B"
1091.636719,3157.889893,"Tumor B"
1098.088623,3173.835449,"Tumor B"
1080.121338,3183.598389,"Tumor B"
1057.348511,3156.560059,"Tumor B"
1187.728149,3122.056396,"Tumor B"
1218.114258,3133.271484,"Tumor B"
1137.345825,3144.682129,"Tumor B"
1115,3081.364746,"Tumor B"
1099.154541,3215.300049,"Tumor B"
1107.13916,3202.86084,"Tumor B"
1247.906982,3297.046631,"Tumor B"
1244.623657,3174.542969,"Tumor B"
1481.231567,3361.984131,"Tumor B"
1442.033691,3379.384521,"Tumor B"
1325.448242,3350.405273,"Tumor B"
1337.634399,3350.071533,"Tumor B"
1841.449951,3150.824951,"Tumor B"
1751.752808,3195.421387,"Tumor B"
1835.981812,3227.048584,"Tumor B"
1808.309082,3232.899902,"Tumor A"
1792.885742,3194.98291,"Tumor A"
1624.434814,3259.951172,"Tumor B"
1600.509033,3330.515137,"Tumor B"
1560.546631,3512.173828,"Tumor B"
1669.553223,3348.432617,"Tumor B"
1886.592285,3032.161621,"Microglia B"
1915.693848,3228.122559,"Tumor B"
1733.188721,4023.26416,"Tumor B"
1775.15979,3930.53418,"Tumor B"
1719.669922,3881.126221,"Tumor B"
1725.700928,3872.467285,"Tumor B"
1748.584839,3889.538086,"Tumor B"
1730.06189,3861.088379,"Tumor B"
1694.677368,3550.648682,"Tumor B"
1645.866089,3551.947266,"Tumor B"
1599.540039,3603.530029,"Tumor B"
1628.465088,3568.131836,"Tumor B"
1570.010254,3734.371094,"Tumor B"
1746.170532,3835.10083,"Tumor B"
1766.669556,3585.473877,"Tumor B"
1492.217407,3717.130371,"Tumor B"
1999.704712,4052.751221,"Tumor B"
1940.72876,4042.966064,"Tumor B"
1923.592407,3994.876709,"Tumor B"
1989.036255,2394.906738,"Tumor B"
1948.297607,2464.869141,"CD4T B"
2014.606567,2436.814209,"Tumor B"
1867.579712,2226.007324,"Tumor B"
1809.583374,2258.352539,"CD8T B"
1978.122803,2557.777832,"Tumor B"
1760.228149,2110.747559,"Tumor B"
1755.855225,2059.697266,"Tumor B"
1699.22583,2118.397949,"Tumor B"
1634.368042,2172.950928,"Tumor B"
1757.468994,2265.410889,"Microglia B"
1603.800049,2235.881836,"Tumor A"
1891.276123,2414.104492,"Tumor B"
1840.688354,2365.985596,"CD4T A"
1779.54834,2487.865479,"Microglia B"
1607.694458,2388.555664,"Tumor B"
1635.14856,2377.331543,"Microglia B"
1623.570435,2402.644287,"Tumor B"
1117.314331,2808.790527,"Tumor B"
754.8625488,2623.251221,"Tumor A"
712.9257202,2669.382813,"Tumor B"
757.8571167,2381.261963,"Tumor B"
1373.526611,2344.626709,"Microglia B"
1414.275635,2357.354248,"Tumor B"
1374.133667,2381.105957,"Tumor B"
1345.057983,2395.173828,"Tumor B"
1501.266724,2158.990479,"Tumor B"
1285.517578,2421.008789,"Tumor A"
1180.987183,2378.974365,"Microglia B"
718.1032715,2458.431885,"Tumor B"
748.2000122,2474.296387,"Tumor A"
1136.963745,2556.449219,"Tumor B"
1557.971924,3064.644775,"Tumor B"
1492.056641,3036.565918,"Tumor B"
1324.675659,3260.864746,"Tumor B"
1687.949707,2985.768799,"Tumor B"
1903.977417,2933.226074,"Tumor B"
1915.4375,2902.21875,"Tumor B"
1923.032959,3039.252686,"Tumor B"
1922.979614,3010.653076,"Tumor B"
1300.06665,2756.111084,"Tumor B"
1123.455688,2552.974609,"Tumor B"
1232.453125,3063.046875,"Tumor B"
1095.741211,3201.482422,"Tumor B"
1131.567871,3188.345703,"Tumor B"
1182.84668,3099.981689,"Tumor B"
1239.939819,3159.686768,"Tumor B"
1270.186646,3145.340088,"Tumor B"
1461.716187,3362.553955,"Tumor B"
1836.27124,3132.440674,"Macrophage B"
1810.676758,3135.284424,"Tumor B"
1777.867188,3248.234375,"Microglia B"
1747.283813,3181.702637,"Tumor B"
1621.808105,3338.212158,"Tumor B"
1743.419189,3300.544922,"Tumor B"
1740.5,3309.826416,"Tumor B"
1732.538086,3318.114014,"Tumor B"
1867.966064,2994.305176,"Tumor A"
1905.87854,3000.957031,"Microglia B"
1736.434448,3891.139404,"Tumor B"
1615.571411,3582.06665,"Tumor B"
1602.213867,3580.314453,"Tumor B"
1557.893433,3611.417969,"Tumor B"
1583.368408,3546.650391,"Tumor B"
1735.623535,3823.976563,"Tumor B"
1507.235718,3711.455322,"Tumor B"
1953.425537,4067.574463,"Tumor B"
1941.351196,4022.741455,"Tumor B"
1922.440918,4042.537598,"Tumor B"
2010.578491,2457.90918,"Tumor B"
1625.967896,2230.652344,"Tumor B"
1684.535767,2298.728516,"Tumor B"
1610.676758,2192.626221,"Tumor B"
1533.273804,2190.061523,"Tumor B"
1610.215332,2171.687256,"Tumor B"
1782.897949,2313.418457,"Tumor B"
1830.666626,2307.596436,"Tumor B"
1778.643677,2291.172363,"Tumor B"
1651.213867,2464.256592,"Microglia B"
1695.592651,2471.259277,"Tumor B"
1757.537842,2426.89917,"Tumor B"
1554.955078,2430.348389,"Tumor B"
743.9939575,2372.878906,"Tumor B"
1358.448242,2365.534424,"Tumor B"
1385.625,2338.145752,"Tumor B"
1384.136841,2421.020996,"Tumor A"
1302.56189,2397.800049,"Microglia B"
779.5384521,2467.353027,"Tumor A"
1555.165405,3084.259766,"Tumor B"
1519.992554,3071.437012,"Tumor B"
1347.235718,3282.700684,"Tumor B"
1314.5979,3306.773193,"Tumor B"
1122.834351,3198.920166,"Tumor B"
1830.23938,3155.746582,"Tumor B"
1568.166626,3565.962891,"Tumor B"
1736.179199,3847.245361,"Tumor B"
1916.433716,4061.536133,"Tumor B"
1925.384644,4010.164795,"Tumor B"
1611.761597,2308.854248,"Tumor B"
1639.392822,2324.214355,"Tumor B"
1581.766113,2218.491943,"Tumor B"
1729.109375,2310.476563,"Tumor B"
1746.214233,2546.857178,"Tumor B"
1817.520264,2443.182373,"Tumor B"
1709.134399,2446.167969,"Tumor B"
1602.712036,2408.815918,"Tumor B"
1518.181763,2376.763672,"Tumor B"
1566.567261,2377,"Macrophage B"
1395.783813,2394.993164,"Microglia B"
1287.435913,2408.871826,"Tumor B"
1327.974976,3306.225098,"Tumor B"
1308.690918,3317.09082,"Tumor B"
1556.108643,3569.179688,"Tumor B"
1930.648682,4053.333252,"Tumor B"
1599.017334,2200.705322,"Tumor B"
1705.275879,2340.0896,"Tumor B"
1826.306763,2478.636475,"Tumor B"
1734.427368,2442.064209,"Tumor B"
1558.441162,2368,"Microglia B"
1574.079712,2392.833252,"Tumor B"
1565.352905,2196.194092,"Microglia B"
1746.018311,2425.408447,"Tumor B"
1663.572632,2354.281982,"Tumor B"
1846.127686,2465.622314,"Tumor B"
1549.857178,2381.071533,"Tumor B"
1682.806396,2394.5,"Tumor B"
1724.127686,2433.439697,"Tumor A"
3572.44165,2053.574951,"Tumor B"
3273.60376,2057.914551,"Tumor B"
3030.321777,2050.988525,"Tumor B"
4046.28833,4050.791504,"Tumor B"
4073,4070.729492,"Tumor B"
4037.596191,4091.721191,"Tumor B"
4082.602783,3981.328857,"Tumor B"
4089.321045,3936.623779,"Tumor B"
4064.116211,3963.523193,"Tumor B"
2051.453125,3514.640625,"Tumor B"
2054.361328,3448.445801,"Tumor B"
2056.765137,3490.59082,"Tumor B"
2052.222168,3152.384521,"Tumor B"
2065.806885,3294.67041,"Tumor B"
3455.038574,2064.378174,"Tumor A"
3562.446045,2072.640381,"Tumor A"
3491.140137,2129.317139,"Tumor B"
2055.158203,3819.83667,"Tumor B"
2052.246338,3989.992432,"Tumor B"
2051.447998,3642.302002,"Tumor B"
2090.95459,3302.628906,"Tumor B"
2138.728027,3285.143311,"Tumor B"
2082.09668,3328.462402,"Tumor B"
2092.508789,3318.833252,"Microglia B"
2074.033447,3336.300049,"Tumor B"
2079.940186,3346.492432,"Macrophage B"
2067.35083,3151.815674,"Tumor B"
2082.857178,3118.06665,"Tumor B"
2054.017822,2625.482178,"Tumor B"
2083.312744,2990.357422,"Tumor B"
2505.184326,2073.049561,"Microglia B"
2491.648682,2067.013428,"Tumor B"
2519.137451,2055.462402,"Tumor B"
2470.816895,2057.098145,"Tumor B"
2400.706543,2051.669678,"Tumor B"
2595.906006,2053.068359,"Tumor B"
2678.530273,2053.621094,"Tumor B"
2990.132324,2055.107422,"Tumor B"
2894.310303,2078.568848,"Tumor B"
2816.224609,2720.833252,"Tumor B"
2735.233398,2737.08667,"Microglia B"
2733.108643,2661.260986,"Microglia B"
2697.136719,3121.21582,"Tumor B"
2697.069336,3150.111084,"Tumor B"
2647.258057,3141.924805,"Tumor B"
3603.884033,2090.359863,"Tumor B"
3585.190186,2076.970703,"Tumor A"
3587.944336,2133.755615,"Tumor B"
3306.591309,3417.946289,"Tumor B"
3242.388428,3445.054932,"Tumor B"
3264.556396,3388.929688,"Tumor B"
3272.685547,3469.020508,"Tumor B"
2061.133301,4035.773438,"Tumor B"
2055.635742,4089.953369,"Tumor B"
2092.883545,4080.646484,"Tumor B"
2189.953613,4087.412354,"Tumor B"
2063.916748,3914.158447,"Tumor B"
2808.904541,3157.812988,"Tumor B"
2782.079834,3092.037354,"Tumor B"
2824.56958,3112.898682,"Tumor B"
3125.634277,4079.320801,"Tumor B"
3209.432861,4072.20459,"Microglia B"
3330.75,4091.725098,"Tumor B"
3192.996582,3516.226318,"Tumor B"
3146.483398,3519.437012,"Tumor B"
3146.881836,3503.172607,"Tumor B"
2065.73584,2229.432617,"Tumor B"
2073.690186,2511.352051,"Tumor B"
2178.043701,2072.786865,"Tumor B"
2080.217285,2080.302979,"Tumor B"
2462.598633,2096.042236,"Tumor B"
2542.356201,2138.262451,"Tumor A"
3250.760742,2262.987793,"Tumor B"
3314.95166,2287.771973,"Tumor B"
3290.022217,2314.166016,"Tumor B"
3065.312012,2107.833252,"Tumor B"
3055.477051,2142.424805,"Tumor B"
3025.479248,2129.25,"Tumor B"
3173.642578,2059.513916,"Tumor B"
3276.796143,2095.904541,"Tumor B"
3228.895508,2297.313721,"Tumor B"
3164.097656,2241.166748,"Tumor A"
3018.92627,2070.81958,"Tumor B"
2931.722656,2131.231201,"Tumor A"
2924.708496,2172.02417,"Tumor B"
2899.854248,2182.796143,"Tumor B"
2930.396729,2082.228271,"Tumor B"
2711.857178,2078.476074,"Tumor B"
2872.770996,2096.748047,"Tumor B"
2947.643311,2432.324951,"Tumor B"
3010.793701,2421.05835,"Tumor B"
2978.844727,2455.695557,"Tumor B"
2797.740479,2847.544189,"Tumor B"
2743.125,2794.5,"Tumor B"
2798.078613,2778.52832,"Tumor B"
2792.091553,2643.741699,"Tumor B"
2726.358154,2604.537354,"Tumor B"
2769.666748,2750.494385,"Tumor B"
2860.850098,2823.543945,"Tumor B"
2803.915283,2990.025391,"Microglia B"
2809.69043,3015.821533,"Tumor B"
2766.914307,3034.523926,"Tumor B"
2777.137207,2860.549072,"Tumor B"
2763.150635,2917.132324,"Tumor B"
2746.817383,2887.156494,"Tumor A"
2738.512939,2872.320557,"Tumor B"
3455.077393,2096.646484,"Tumor B"
3356.914307,2198.261963,"Tumor B"
3391.412842,2150.935791,"Tumor B"
3425.5,2200.666748,"Tumor B"
3425.487061,2123.957275,"Tumor B"
3383.643555,2067.939209,"Tumor B"
3333.719482,2252.506104,"Tumor B"
3362.358887,2226.641113,"Tumor B"
3356.249023,2252.347656,"Tumor A"
3155.419434,3147.741943,"Tumor B"
3233.4375,3125.706299,"Tumor B"
3221.38916,3180.037842,"Microglia B"
3113.49292,3137.295654,"Microglia B"
3153.237793,3066.440674,"Tumor B"
4060.552734,3915.842041,"Tumor B"
4082.346436,3912.496826,"Tumor B"
4088.397949,3871.032227,"Tumor B"
4090.145752,3687.543701,"Tumor B"
4091.086914,3594.184814,"Tumor B"
3944.598389,4090.655762,"Tumor A"
3975.837402,4080.199951,"Tumor B"
3223.153809,3458.990479,"Tumor B"
3245.45166,3502.989258,"Tumor B"
3141.601563,3437.631592,"Tumor B"
3174.790283,3460.830566,"Tumor B"
3415.221436,3503.100098,"Tumor B"
3411.220947,3517.244141,"Tumor B"
3392.989258,3489.425537,"Tumor B"
3385.471191,3530.316162,"Microglia B"
3357.877686,3496.094482,"Tumor B"
3345.726563,3503.726563,"Tumor B"
3370.308594,3547.876465,"Tumor B"
3311.842529,3545.532959,"Tumor B"
3279.050049,3491.795898,"Tumor B"
2974.04126,3259.04834,"Tumor B"
2933.259766,3245.856445,"Tumor B"
2990.058838,3231.975098,"Tumor B"
2961.165283,3171.945801,"Tumor B"
2910.886963,3225.243896,"Tumor B"
2991.838623,3200.634521,"Tumor B"
2069.12085,4066.718018,"Tumor B"
2064.541992,3721.536865,"Tumor B"
2057.653809,3766.898926,"Tumor B"
2202.296143,3880.262451,"Tumor B"
2197.513916,3923.458008,"Tumor B"
2167.034912,3894.139648,"Tumor A"
2230.752441,3898.085938,"Tumor B"
2212.94458,3949.376465,"Tumor B"
2074.121338,3868.393066,"Tumor B"
2096.646973,3828.705811,"Tumor B"
2104.409912,3847.98999,"Tumor B"
2981.516113,3099.118164,"Tumor B"
3004.151855,3128.86084,"Tumor B"
2966.25415,3140.508545,"Tumor B"
2958.600098,3073.800049,"Tumor B"
2980.923096,3081.530762,"Tumor B"
2603.359375,4091.640625,"Tumor B"
2717.275391,4089.826172,"Tumor B"
2951.425781,4091.633545,"Tumor B"
3054.04834,3389.830566,"Tumor B"
2971.582031,3350.029785,"Tumor B"
2993.586426,3339.554443,"Tumor B"
2967.546875,3451.101563,"Tumor B"
2251.432861,2552.341553,"Tumor B"
2160.36499,2471.204346,"Tumor B"
2207.455566,2472.777832,"Tumor A"
2161.853271,2820.981689,"Tumor B"
2193.021973,2776.109863,"Tumor B"
2180.708984,2814.936523,"Tumor B"
2091.315674,2642.638184,"Tumor B"
2074.611816,2652.635254,"Microglia B"
2210.0354,2606.371582,"Tumor A"
2726.677979,2985.762695,"Tumor B"
2733.178955,2894.374023,"Microglia B"
2394.80957,2837.05957,"Tumor B"
2335.815674,2935.871582,"Tumor B"
2365.196045,2827.372559,"Tumor B"
2080.382324,2338.529297,"Tumor B"
2091.150635,2396.795654,"Tumor B"
2091.169678,2162.544678,"Microglia B"
2128.647461,2212.503662,"Tumor B"
2103.144531,2203.878662,"Tumor B"
2536.601807,2191.440674,"Tumor A"
2627.47583,2275.415771,"Tumor B"
2518.930176,2249.412842,"Tumor B"
3304.508301,2226.172119,"Tumor B"
3296.889648,2211.61377,"Tumor B"
3061.664551,2298.720459,"Tumor B"
3011.66333,2356.253906,"Tumor B"
2988.657471,2256.755859,"Tumor B"
2956.536865,2306.664551,"Microglia B"
2964.471924,2344.873291,"Microglia B"
3003.056152,2154.523438,"Tumor B"
3167.183594,2286.455811,"Tumor B"
3142.280518,2264.582764,"Tumor B"
2910.152588,2095.279053,"Tumor B"
2955.700684,2112.530518,"Tumor B"
2561.815918,2098.159912,"Tumor B"
2682.873779,2128.533936,"Tumor B"
2706.95459,2128.193115,"Tumor B"
2643.471436,2122.273682,"Tumor B"
2722.181152,2122.623291,"Tumor B"
2729,2155.651855,"Tumor B"
2850.395996,2149.597412,"Tumor B"
2881.550049,2213.018799,"Tumor B"
2896.504639,2207.720215,"Tumor B"
2896.438232,2469.449463,"Microglia B"
2823.416016,2454.991211,"Tumor A"
2902.497314,2422.169434,"Tumor B"
2933.694824,2436.093262,"Tumor B"
2911.259277,2404.518555,"Tumor A"
2945.764404,2392.183838,"Tumor A"
2704.790771,2629.383789,"Tumor B"
2647.733398,2681.27417,"Tumor B"
2663.343018,2636,"Tumor B"
2612.302979,2621.080811,"Microglia B"
2621.110352,2567.787354,"Tumor A"
2679.959229,2573.748047,"Tumor B"
2696.475098,2525.270752,"Tumor B"
2664.25,2510.118164,"Tumor B"
2856.672363,2697.796631,"Tumor B"
2862.564209,2635.222168,"Microglia B"
2803.730957,2578.508789,"Tumor B"
2876.876465,2621.258545,"Tumor B"
2774.659668,2763.235596,"Tumor B"
2939.792725,3083.396484,"Tumor B"
2941.006104,3064.688965,"Macrophage B"
2933.951172,3108.325195,"Microglia B"
2912.024414,3150.329346,"Tumor B"
2910.097656,3099.323242,"Tumor B"
2767.697998,3067.547119,"Tumor B"
2819.107666,3024.630859,"Tumor B"
2833.261475,2898.424805,"Microglia B"
3504.990967,2169.429932,"Tumor B"
3446.215576,2218.646973,"Tumor B"
3510.593994,2218.811768,"Tumor B"
3520.938721,2206.857178,"Tumor B"
3568.05127,2212.256348,"Tumor B"
3570.705811,2190.191162,"Tumor B"
3474.161865,2124.896973,"Tumor B"
3341.366699,2138.538818,"Tumor B"
3266.664795,2156.346924,"Tumor B"
3235.438477,2146.453857,"Tumor B"
3188.061279,3068.979492,"Tumor B"
3210.069824,3055.325684,"Tumor B"
3190.295654,3049.113281,"Tumor B"
3150.5,3165.516113,"Tumor B"
3089.5271,3171.648682,"Macrophage B"
3583.063232,2216.126221,"Tumor B"
3610.891602,2259.337402,"Tumor B"
4088.59082,3338.17041,"Tumor B"
4076.975098,3476.162598,"Tumor B"
4084.941895,3349.552246,"Tumor B"
3585.915771,4092.156738,"Tumor B"
3790.926758,4087.134033,"Tumor B"
3608.732666,4050.062988,"Tumor B"
3618.520264,4086.641602,"Microglia B"
3779.086914,4051.985596,"Tumor B"
3800.467041,4073.065674,"Tumor B"
3678.461182,4079.218506,"Microglia B"
3722.530273,4081.530273,"Tumor B"
3703.742676,4060.346436,"Tumor B"
3574.975586,3697.768311,"Tumor B"
3610.611572,3679.330566,"Tumor B"
3608.564941,3697.830566,"Tumor B"
3656.34082,3706.422119,"Tumor B"
3687.570068,3692.425049,"Tumor B"
3695.763184,3741.502441,"Tumor B"
3659.099121,3694.970215,"Tumor B"
4067.351074,3903.285645,"Tumor B"
4026.814697,4073.407471,"Tumor B"
4031.348145,3938.082275,"Tumor B"
4041.414063,3967.292969,"Tumor B"
4021.435303,3952.092529,"Tumor B"
4060.663818,3946.185303,"Tumor B"
4050.551514,3935.882324,"Tumor B"
3815.641846,4006.060791,"Tumor B"
3831.418213,4078.190918,"Tumor B"
3923.201904,4078.929199,"Tumor A"
4027.023926,4051.759521,"Tumor B"
3451.123535,3743.075195,"Tumor B"
3459.690186,3761.112793,"Tumor B"
3423.327148,3760.143311,"Tumor B"
3526.091797,3626.266113,"Tumor B"
3510.693604,3631.911377,"Tumor B"
3495.654785,3605.406982,"Tumor B"
3484.5,3647.230225,"Tumor B"
3362.345215,3611.597168,"Tumor B"
3327.459717,3622.666748,"Tumor B"
3323.716797,3584.15918,"Tumor B"
3313.50293,3590.211426,"Tumor B"
3312.97583,3620.837402,"Tumor B"
3399.192871,3624.377197,"Tumor B"
3404.42041,3608.333252,"Tumor B"
3448.804443,3636.582275,"Tumor B"
3183.046631,3469.541992,"Tumor B"
3087.34668,3377.399902,"Tumor B"
3155.605957,3375.782471,"Microglia B"
3124.968262,3315.714355,"Tumor B"
3162.335205,3428.092529,"Tumor B"
3185.169678,3359.767578,"Tumor B"
3278.346191,3162.567383,"Microglia B"
3203.218506,3530.43042,"Tumor B"
3204.555664,3555.744385,"Tumor B"
3370.516357,3487.647461,"Tumor B"
3357.207275,3464.658447,"Tumor B"
3352.203369,3565.938965,"Tumor B"
3316.605469,3453.096436,"Tumor B"
3267.765625,3504.895508,"Tumor B"
2995.776123,3264.475586,"Tumor B"
3033.276367,3261.909668,"Tumor B"
3017.6875,3228.881348,"Microglia B"
3017.881592,3185.922363,"Tumor B"
3006.60791,3139.853027,"Tumor B"
3063.127686,3112.900635,"Tumor B"
2995.322266,3185.264404,"Tumor B"
2983.158691,3185.984131,"Tumor B"
2124.288574,4017.154297,"Tumor B"
2130.666748,4038.089355,"Tumor B"
2098.772705,4046.399902,"Tumor B"
2163.818848,4027.44873,"Tumor B"
2085.616943,4060.261719,"Tumor B"
2072.220703,3801.28833,"Tumor B"
2094.683838,3791.591064,"Tumor B"
2117.525146,3795.586426,"Tumor B"
2164.205322,3933.052734,"Tumor B"
2180.373047,3963.537354,"Tumor B"
2171.967773,3942.612793,"Tumor B"
2942.184814,3124.974609,"Tumor B"
2892.720459,3164.729736,"Tumor B"
2883.54834,4085.172119,"Tumor B"
2785.198975,4081.59668,"Tumor B"
2850.790527,4079.862305,"Tumor B"
2706.043213,3478.856201,"Tumor B"
2743.115723,3558.435303,"Tumor B"
2686.206787,3551.721191,"Tumor B"
2867.748047,4058.12207,"Tumor B"
2904.259277,4081.926025,"Tumor B"
2921.672607,3361.761963,"Tumor B"
2914.056641,3347.797607,"Tumor B"
2909.790527,3366.981934,"Tumor B"
2913.477051,3444.623535,"Tumor B"
2885.161377,3440.088623,"Microglia B"
2861.678467,3403.584229,"Tumor B"
2672.45166,3171.443604,"Tumor A"
2622.194336,3219.966797,"Microglia B"
2736.154297,3197.794189,"Tumor B"
2682.190918,3211.307129,"Tumor B"
2742.353027,3143.727295,"Tumor B"
2133.84668,3321.15332,"Tumor B"
2800.304932,3397.798096,"Tumor B"
2785.025879,3372.567139,"Tumor B"
2827.707764,3362.953857,"Tumor B"
3391.678711,3934.036377,"Tumor B"
3398.775146,3925.597656,"Tumor B"
3404.365967,3955.118652,"Tumor B"
3407.771484,3853.081055,"Tumor B"
3360.940674,3879.135498,"Tumor B"
3399.937012,3836.913086,"Tumor B"
3199.594238,4057.869629,"Macrophage B"
3243.511963,4065.797607,"Tumor B"
3382.469971,4017.542236,"Microglia B"
3348.273193,4038.546631,"Tumor B"
3340.631592,4006.513184,"Microglia B"
3264.217285,3638.833252,"Tumor B"
3291.949219,3642.532227,"Tumor B"
3264.78833,3655.256836,"Tumor B"
3257.7771,3626.79126,"Tumor B"
3231.649658,3610.03833,"Tumor B"
3266.942871,3591.834229,"Tumor B"
3298.570801,3578.604248,"Tumor B"
3298.031494,3592.326416,"Tumor B"
3247.430176,3553.476807,"Tumor B"
3279.138184,3531.968018,"Tumor B"
3256.51001,3531.060303,"Tumor B"
3314.469238,3569.506104,"Tumor B"
2107.476807,2424.779053,"Tumor B"
2402.769287,2775.958008,"Tumor B"
2421.967285,2868.541016,"Tumor B"
2563.237793,2730.983643,"Tumor B"
2531.723633,2667.463379,"Tumor A"
2326.164795,2571.635254,"Microglia B"
2414.828613,2498.24292,"Tumor B"
2426.240723,2601.759277,"Tumor B"
2475.338867,2417.830566,"Tumor B"
2458.763184,2427.131592,"Tumor B"
2469.123291,2384.712402,"Tumor B"
2083.879883,2553.886719,"Tumor B"
2712.253418,2923.859131,"Tumor B"
2716.892578,2829.831787,"Tumor B"
2688.922363,2872.560303,"Microglia B"
2695.635254,2926.5,"Tumor B"
2090.494141,3004.717529,"Tumor B"
2143.366455,3034.524658,"Microglia B"
2126.528809,3187.160889,"Tumor B"
2245.480713,2853.788574,"Tumor B"
2284.699951,2796.321045,"Tumor B"
2183.868408,2880.754395,"DNT B"
2129.550537,2911.471924,"Tumor B"
2160.256836,3050.605469,"Tumor B"
2200.6875,3012.4375,"Tumor B"
2193.707764,3074.724609,"Tumor B"
2162.835449,3115.861816,"Tumor B"
2313.006348,2969.423096,"Tumor B"
2326.837891,3006.405518,"Tumor B"
2285.496582,3004.958008,"Tumor B"
2072.288574,2208.298584,"Tumor B"
2074.824219,2113.895508,"Tumor B"
2142.14624,2281.138428,"Tumor B"
2178.871094,2211.398682,"Tumor B"
2194.014893,2282.955322,"Tumor B"
2288.27417,2466.84668,"Tumor B"
2420.989502,2412.389404,"Tumor B"
2553.613281,2176.197998,"Tumor B"
2709.403564,2268.32373,"Tumor B"
3295.883545,2787.945313,"Tumor B"
3281.27832,2765.756592,"Tumor B"
3304.466553,2775.449951,"Microglia B"
3264.30249,2764.980469,"Tumor B"
2912.238281,3045.408447,"Tumor B"
2958.966309,3058.932861,"Tumor B"
2907.17041,3004.888916,"Tumor B"
3328.854492,2357.581787,"Microglia B"
3279.508057,2356.587402,"Tumor B"
3252.277344,2358.894043,"Tumor B"
3273.697021,2390.639404,"Tumor B"
2908.866943,2321.726318,"Tumor A"
2880.239014,2310.113037,"Tumor B"
3095.913086,2106.739014,"Tumor B"
3118.81958,2129.221191,"Tumor B"
3201.921143,2147.993896,"Tumor B"
3119.055664,2153.888916,"Tumor B"
3141.059082,2230.666748,"Tumor B"
3041.321777,2258.72998,"Tumor B"
3119.130127,2184.966553,"Microglia B"
3206.387695,2347.013672,"Microglia B"
3185.587891,2306.901123,"Tumor B"
2985.772705,2069.779297,"Microglia B"
3009.040527,2135.611328,"Tumor A"
2571.325684,2122.976807,"Tumor B"
2586.663818,2103.629395,"Tumor B"
2601.686279,2139.074463,"Tumor B"
2862.313232,2158.192871,"Tumor B"
2917.58252,2189.849609,"Tumor B"
3006.104736,2442.92749,"Tumor B"
3009.337646,2578.623291,"Tumor B"
2997.935547,2545.387207,"Tumor B"
3035.820068,2549.259033,"Tumor B"
3045.104004,2463.344238,"Tumor B"
3026.813965,2458.341064,"Tumor B"
2884.630615,2562.988525,"Tumor A"
2927.156982,2576.960693,"Tumor B"
2957.5,2582.067627,"Tumor B"
2953.476563,2514.132813,"Tumor B"
2872.105957,2493.780273,"Tumor B"
2887.129395,2492.45874,"Tumor B"
2879.083984,2510.9021,"Tumor B"
2819.142822,2423,"Tumor B"
2736.868408,2313.394775,"Tumor B"
2708.933105,2356.54126,"Tumor B"
2700.741211,2415.411865,"Tumor B"
2943.882324,2489.980469,"Tumor B"
2987.639648,2365.073486,"Microglia B"
3018.457275,2399.64624,"Tumor B"
2706.148438,2479.267822,"Tumor B"
2670.431641,2431.072754,"Tumor B"
2599.508789,2619.438477,"Tumor B"
2547.460693,2628.303955,"Microglia B"
2566.351807,2613.793213,"Tumor B"
2854.56958,2788.063232,"Tumor B"
2853.755615,2756.044434,"Microglia B"
2886.268311,2702.889404,"Tumor B"
2951.466553,2679.866699,"Tumor B"
2841.611084,2728.542725,"Tumor B"
2893.232178,2735.174072,"Tumor B"
2914.464355,3062.017822,"Tumor B"
2874.762207,3030.817627,"Tumor B"
2803.22876,2916.24585,"Tumor B"
2871.01416,2873.880371,"Microglia B"
2864.483643,2985.003662,"Tumor B"
3470.797852,2228.51123,"Tumor B"
3546.342041,2155.828857,"Tumor B"
3345.534912,2294.051025,"Tumor B"
3370.869385,2281.950928,"Tumor B"
3538.666748,2316.898438,"Tumor B"
3410.682861,2273.325195,"Tumor B"
3344.294678,2202.860352,"Tumor B"
3214.904053,2141.627197,"Tumor B"
3243.466064,2156.850586,"Tumor B"
3207.848877,3039.930176,"Tumor B"
3142.335205,3313.170654,"Tumor B"
3110.030762,3205.669189,"Microglia B"
3123.03418,3210.561523,"Microglia B"
3080.600098,3184.896729,"Tumor B"
3081.221436,3284.137695,"Tumor B"
3082.432617,3241.085205,"Macrophage B"
3246.776855,3190.644531,"Microglia B"
3189.554199,3218.144531,"Tumor B"
3162.544678,3203.76416,"Tumor B"
3145.044678,3240.537354,"Tumor B"
3639.171875,2194.640625,"Tumor B"
3811.466553,2446.344482,"Tumor B"
3703.089111,2319.108887,"Tumor B"
3557.692383,3781.986084,"Tumor B"
3510.267334,3764.1604,"Tumor B"
3515.210938,3744.054688,"Tumor B"
3605.69458,3712.92041,"Tumor B"
3474.145508,4044.418213,"Microglia B"
3479.12793,4060.285645,"Microglia B"
3441.785645,4035.294678,"Microglia B"
3484.181885,4038.381836,"Microglia B"
3516.60791,3987.193115,"Tumor B"
3464,3979.734619,"Microglia B"
3488.12915,3952.11792,"Tumor B"
3762.578613,4086.704346,"Tumor B"
3747.752197,4070.097412,"Tumor B"
3799.702637,4012.020508,"Tumor B"
3774.155029,4018.197266,"Tumor B"
